#transA,transB,M,N,K,alpha,lda,beta,ldb,ldc,ldd,batch_count,rocblas-Gflops,us
N   	T   	316   	5623   	48   	1   	316   	2   	5623   	316   	316   	1   	 635.305   	 268.5
N   	T   	723   	6926   	825   	1   	723   	2   	6926   	723   	723   	1   	 4582.06   	 1803.2
N   	T   	393   	6310   	5666   	1   	393   	2   	6310   	393   	393   	1   	 6012.03   	 4674.2
N   	T   	4502   	27   	25   	1   	4502   	2   	27   	4502   	4502   	1   	 190.524   	 31.9
N   	T   	4033   	29   	563   	1   	4033   	2   	563   	4033   	4033   	1   	 392.529   	 335.5
N   	T   	6704   	78   	5841   	1   	6704   	2   	5841   	6704   	6704   	1   	 3004.01   	 2033.5
N   	T   	4503   	310   	41   	1   	4503   	2   	310   	4503   	4503   	1   	 527.009   	 217.2
N   	T   	5387   	416   	791   	1   	5387   	2   	791   	5387   	5387   	1   	 4193.08   	 845.5
N   	T   	6184   	499   	4286   	1   	6184   	2   	4286   	6184   	6184   	1   	 7162.25   	 3693.2
N   	T   	6460   	5812   	55   	1   	6460   	2   	5812   	6460   	6460   	1   	 1766.47   	 2338
N   	T   	3227   	5404   	346   	1   	3227   	2   	5404   	3227   	3227   	1   	 6153.16   	 1961.2
N   	T   	3977   	4459   	6382   	1   	3977   	2   	6382   	3977   	3977   	1   	 7645.58   	 29605.3
T   	N   	47   	21   	77   	1   	77   	1   	77   	47   	47   	1   	 5.93742   	 25.6
T   	N   	72   	20   	861   	1   	861   	1   	861   	72   	72   	1   	 85.8021   	 28.9
T   	N   	45   	79   	4676   	1   	4676   	1   	4676   	45   	45   	1   	 513.854   	 64.7
T   	N   	77   	826   	37   	1   	37   	1   	37   	77   	77   	1   	 227.369   	 20.7
T   	N   	25   	770   	779   	1   	779   	1   	779   	25   	25   	1   	 418.876   	 71.6
T   	N   	56   	203   	3431   	1   	3431   	1   	3431   	56   	56   	1   	 884.436   	 88.2
T   	N   	21   	2620   	70   	1   	70   	1   	70   	21   	21   	1   	 281.124   	 27.4
T   	N   	78   	3216   	370   	1   	370   	1   	370   	78   	78   	1   	 1411.62   	 131.5
T   	N   	48   	2938   	5113   	1   	5113   	1   	5113   	48   	48   	1   	 1282.56   	 1124.4
T   	N   	552   	35   	35   	1   	35   	1   	35   	552   	552   	1   	 66.2941   	 20.4
T   	N   	558   	65   	440   	1   	440   	1   	440   	558   	558   	1   	 540.061   	 59.1
T   	N   	316   	25   	2920   	1   	2920   	1   	2920   	316   	316   	1   	 622.618   	 74.1
T   	N   	217   	241   	26   	1   	26   	1   	26   	217   	217   	1   	 157.193   	 17.3
T   	N   	830   	346   	798   	1   	798   	1   	798   	830   	830   	1   	 1879.21   	 243.9
