#transA,transB,M,N,K,alpha,lda,beta,ldb,ldc,ldd,batch_count,rocblas-Gflops,us
N   	T   	6854   	2953   	4569   	1   	6854   	2   	4569   	6854   	6854   	1   	 3291.47   	 56191.2
T   	N   	78   	55   	42   	1   	42   	1   	42   	78   	78   	1   	 16.7609   	 21.5
T   	N   	23   	67   	587   	1   	587   	1   	587   	23   	23   	1   	 12.6336   	 143.2
T   	N   	20   	33   	4123   	1   	4123   	1   	4123   	20   	20   	1   	 6.14886   	 885.1
T   	N   	66   	466   	51   	1   	51   	1   	51   	66   	66   	1   	 158.44   	 19.8
T   	N   	36   	687   	813   	1   	813   	1   	813   	36   	36   	1   	 208.472   	 192.9
T   	N   	29   	403   	4568   	1   	4568   	1   	4568   	29   	29   	1   	 108.663   	 982.6
T   	N   	45   	4976   	75   	1   	75   	1   	75   	45   	45   	1   	 825.258   	 40.7
T   	N   	50   	5862   	700   	1   	700   	1   	700   	50   	50   	1   	 1623.18   	 252.8
T   	N   	43   	2438   	4880   	1   	4880   	1   	4880   	43   	43   	1   	 964.172   	 1061.2
T   	N   	760   	46   	65   	1   	65   	1   	65   	760   	760   	1   	 189.367   	 24
T   	N   	895   	44   	398   	1   	398   	1   	398   	895   	895   	1   	 310.669   	 100.9
T   	N   	647   	56   	3451   	1   	3451   	1   	3451   	647   	647   	1   	 321.142   	 778.7
T   	N   	323   	450   	68   	1   	68   	1   	68   	323   	323   	1   	 769.167   	 25.7
T   	N   	592   	453   	469   	1   	469   	1   	469   	592   	592   	1   	 1457.41   	 172.6
T   	N   	811   	213   	4136   	1   	4136   	1   	4136   	811   	811   	1   	 1544.96   	 924.9
T   	N   	896   	4942   	26   	1   	26   	1   	26   	896   	896   	1   	 1555.8   	 148
T   	N   	871   	2584   	892   	1   	892   	1   	892   	871   	871   	1   	 2916.53   	 1376.7
T   	N   	836   	2195   	5038   	1   	5038   	1   	5038   	836   	836   	1   	 2133.24   	 8667.4
T   	N   	3891   	55   	61   	1   	61   	1   	61   	3891   	3891   	1   	 770.165   	 33.9
T   	N   	4392   	24   	453   	1   	453   	1   	453   	4392   	4392   	1   	 572.883   	 166.7
T   	N   	5810   	53   	4636   	1   	4636   	1   	4636   	5810   	5810   	1   	 1326.36   	 2152.6
T   	N   	2574   	524   	39   	1   	39   	1   	39   	2574   	2574   	1   	 1196.87   	 87.9
T   	N   	4382   	765   	617   	1   	617   	1   	617   	4382   	4382   	1   	 2377.93   	 1739.6
T   	N   	2993   	626   	4447   	1   	4447   	1   	4447   	2993   	2993   	1   	 2197.95   	 7581.6
T   	N   	2216   	5311   	76   	1   	76   	1   	76   	2216   	2216   	1   	 2575.09   	 694.7
T   	N   	4440   	5641   	806   	1   	806   	1   	806   	4440   	4440   	1   	 3351   	 12048.4
T   	N   	6842   	6144   	3971   	1   	3971   	1   	3971   	6842   	6842   	1   	 2634.01   	 126750
T   	N   	42   	29   	59   	1   	59   	2   	59   	42   	42   	1   	 5.86629   	 24.5
T   	N   	75   	34   	549   	1   	549   	2   	549   	75   	75   	1   	 20.8481   	 134.3
T   	N   	46   	61   	4006   	1   	4006   	2   	4006   	46   	46   	1   	 25.626   	 877.3
T   	N   	57   	327   	36   	1   	36   	2   	36   	57   	57   	1   	 75.8197   	 17.7
T   	N   	74   	424   	413   	1   	413   	2   	413   	74   	74   	1   	 249.678   	 103.8
T   	N   	44   	600   	2623   	1   	2623   	2   	2623   	44   	44   	1   	 232.451   	 595.8
T   	N   	27   	3183   	36   	1   	36   	2   	36   	27   	27   	1   	 329.136   	 18.8
T   	N   	73   	2390   	835   	1   	835   	2   	835   	73   	73   	1   	 984.008   	 296.1
T   	N   	36   	4408   	4339   	1   	4339   	2   	4339   	36   	36   	1   	 1019.16   	 1351.2
T   	N   	767   	43   	51   	1   	51   	2   	51   	767   	767   	1   	 157.199   	 21.4
T   	N   	759   	43   	716   	1   	716   	2   	716   	759   	759   	1   	 271.564   	 172.1
T   	N   	205   	56   	2842   	1   	2842   	2   	2842   	205   	205   	1   	 101.229   	 644.6
T   	N   	426   	242   	50   	1   	50   	2   	50   	426   	426   	1   	 472.899   	 21.8
T   	N   	285   	863   	354   	1   	354   	2   	354   	285   	285   	1   	 1297.59   	 134.2
T   	N   	608   	755   	4680   	1   	4680   	2   	4680   	608   	608   	1   	 2963.8   	 1449.7
T   	N   	349   	6299   	31   	1   	31   	2   	31   	349   	349   	1   	 1337.56   	 101.9
T   	N   	324   	6022   	641   	1   	641   	2   	641   	324   	324   	1   	 2430.85   	 1029
T   	N   	644   	5987   	6837   	1   	6837   	2   	6837   	644   	644   	1   	 1958.64   	 26917.6
T   	N   	4988   	65   	34   	1   	34   	2   	34   	4988   	4988   	1   	 798.803   	 27.6
T   	N   	2910   	61   	463   	1   	463   	2   	463   	2910   	2910   	1   	 967.477   	 169.9
T   	N   	6576   	28   	5303   	1   	5303   	2   	5303   	6576   	6576   	1   	 1200.58   	 1626.6
T   	N   	6392   	674   	57   	1   	57   	2   	57   	6392   	6392   	1   	 1697.08   	 289.4
T   	N   	3250   	220   	497   	1   	497   	2   	497   	3250   	3250   	1   	 1592.81   	 446.2
T   	N   	5514   	531   	6620   	1   	6620   	2   	6620   	5514   	5514   	1   	 1757.79   	 22053.7
T   	N   	2612   	6058   	45   	1   	45   	2   	45   	2612   	2612   	1   	 2355.47   	 604.6
T   	N   	5893   	2412   	273   	1   	273   	2   	273   	5893   	5893   	1   	 2520.39   	 3079.2
T   	N   	4590   	3058   	2475   	1   	2475   	2   	2475   	4590   	4590   	1   	 2608.29   	 26637.9
T   	T   	21   	56   	29   	1   	29   	1   	56   	21   	21   	1   	 3.7684   	 18.1
T   	T   	23   	20   	499   	1   	499   	1   	499   	23   	23   	1   	 3.72328   	 123.3
T   	T   	39   	38   	3798   	1   	3798   	1   	3798   	39   	39   	1   	 13.6072   	 827.3
T   	T   	30   	868   	33   	1   	33   	1   	868   	30   	30   	1   	 94.9525   	 18.1
T   	T   	20   	586   	628   	1   	628   	1   	628   	20   	20   	1   	 81.825   	 179.9
T   	T   	79   	653   	4758   	1   	4758   	1   	4758   	79   	79   	1   	 486.62   	 1008.8
T   	T   	26   	4111   	77   	1   	77   	1   	4111   	26   	26   	1   	 407.437   	 40.4
T   	T   	75   	2751   	730   	1   	730   	1   	2751   	75   	75   	1   	 1151.51   	 261.6
T   	T   	42   	5386   	6171   	1   	6171   	1   	6171   	42   	42   	1   	 1504.02   	 1856.3
T   	T   	623   	35   	28   	1   	28   	1   	35   	623   	623   	1   	 72.6833   	 16.8
T   	T   	336   	20   	830   	1   	830   	1   	830   	336   	336   	1   	 56.482   	 197.5
T   	T   	300   	24   	6553   	1   	6553   	1   	6553   	300   	300   	1   	 70.3888   	 1340.6
T   	T   	393   	349   	63   	1   	63   	1   	349   	393   	393   	1   	 672.443   	 25.7
T   	T   	566   	295   	399   	1   	399   	1   	399   	566   	566   	1   	 1296.13   	 102.8
T   	T   	532   	472   	4859   	1   	4859   	1   	4859   	532   	532   	1   	 1635.98   	 1491.6
T   	T   	874   	5798   	78   	1   	78   	1   	5798   	874   	874   	1   	 2358.36   	 335.2
T   	T   	722   	5209   	360   	1   	360   	1   	5209   	722   	722   	1   	 2725.84   	 993.4
T   	T   	445   	3627   	5842   	1   	5842   	1   	5842   	445   	445   	1   	 2368.43   	 7962.3
T   	T   	5871   	50   	56   	1   	56   	1   	56   	5871   	5871   	1   	 952.974   	 34.5
T   	T   	3029   	56   	769   	1   	769   	1   	769   	3029   	3029   	1   	 957.364   	 272.5
T   	T   	5699   	22   	2393   	1   	2393   	1   	2393   	5699   	5699   	1   	 753.654   	 796.2
T   	T   	3435   	741   	40   	1   	40   	1   	741   	3435   	3435   	1   	 1470.23   	 138.5
T   	T   	5258   	362   	668   	1   	668   	1   	668   	5258   	5258   	1   	 2135.49   	 1190.8
T   	T   	6929   	347   	5083   	1   	5083   	1   	5083   	6929   	6929   	1   	 2446.18   	 9992.2
T   	T   	3305   	5217   	23   	1   	23   	1   	5217   	3305   	3305   	1   	 1549.71   	 511.8
T   	T   	5869   	6859   	224   	1   	224   	1   	6859   	5869   	5869   	1   	 3314.91   	 5440.4
T   	T   	5049   	3756   	5258   	1   	5258   	1   	5258   	5049   	5049   	1   	 2624.65   	 75982
T   	T   	41   	38   	31   	1   	31   	2   	38   	41   	41   	1   	 5.30747   	 18.2
T   	T   	41   	70   	861   	1   	861   	2   	861   	41   	41   	1   	 24.3455   	 203
T   	T   	74   	72   	2678   	1   	2678   	2   	2678   	74   	74   	1   	 47.0981   	 605.9
T   	T   	20   	711   	78   	1   	78   	2   	711   	20   	20   	1   	 77.2934   	 28.7
T   	T   	66   	863   	840   	1   	840   	2   	863   	66   	66   	1   	 511.982   	 186.9
T   	T   	20   	509   	4835   	1   	4835   	2   	4835   	20   	20   	1   	 95.8246   	 1027.3
T   	T   	22   	6932   	65   	1   	65   	2   	6932   	22   	22   	1   	 543.165   	 36.5
T   	T   	69   	2984   	633   	1   	633   	2   	2984   	69   	69   	1   	 1144.27   	 227.8
T   	T   	32   	6341   	2834   	1   	2834   	2   	6341   	32   	32   	1   	 1226.12   	 938
T   	T   	325   	78   	48   	1   	48   	2   	78   	325   	325   	1   	 122.291   	 19.9
